Name,Organization,Status
Timothy Walker,American Association for the Advancement of Science,Member
C. Wallace,American Association for the Advancement of Science,Member
T. C. Wallbridge,American Association for the Advancement of Science,Member
Henry F. Walling,American Association for the Advancement of Science,Member
Rueben H. Walworth,American Association for the Advancement of Science,Member
Henry Augustus Ward,American Association for the Advancement of Science,Member
Mathew A. Ward,American Association for the Advancement of Science,Member
Charles B. Waring,American Association for the Advancement of Science,Member
Samuel Copp Waring,American Association for the Advancement of Science,Member
Edward Warner,American Association for the Advancement of Science,Member
Gouveneur Kemble Warren,American Association for the Advancement of Science,Member
Jonathan Warren,American Association for the Advancement of Science,Member
Justin B. Warriner,American Association for the Advancement of Science,Member
Charles Waterton,American Association for the Advancement of Science,Member
James Craig Watson,American Association for the Advancement of Science,Member
Francis Wayland,American Association for the Advancement of Science,Member
Benjamin Wayne,American Association for the Advancement of Science,Member
George Sumner Weaver,American Association for the Advancement of Science,Member
Horace B. Webster,American Association for the Advancement of Science,Member
John White Webster,American Association for the Advancement of Science,Member
Matthew H. Webster,American Association for the Advancement of Science,Member
William Franklin Webster,American Association for the Advancement of Science,Member
Horace P. Weddell,American Association for the Advancement of Science,Member
A. J. Wedderburn,American Association for the Advancement of Science,Member
Monroe Weed,American Association for the Advancement of Science,Member
John Welch,American Association for the Advancement of Science,Member
Henry Thomas Weld,American Association for the Advancement of Science,Member
Samuel Wells,American Association for the Advancement of Science,Member
Thomas Wells,American Association for the Advancement of Science,Member
Erastus Wentworth,American Association for the Advancement of Science,Member
Isaac Wescott,American Association for the Advancement of Science,Member
Charles Wethered,American Association for the Advancement of Science,Member
Dr. Charles Mayer Wetherill,American Association for the Advancement of Science,Member
John Price Wetherill,American Association for the Advancement of Science,Member
Leander Wetherill,American Association for the Advancement of Science,Member
Samuel Wetherill,American Association for the Advancement of Science,Member
Wander Weyde,American Association for the Advancement of Science,Member
Henry Wheatland,American Association for the Advancement of Science,Member
Richard H. Wheatland,American Association for the Advancement of Science,Member
Charles Moore Wheatley,American Association for the Advancement of Science,Member
T. B. Wheeler,American Association for the Advancement of Science,Member
W. J. D. Whepley,American Association for the Advancement of Science,Member
A. B. Whipple,American Association for the Advancement of Science,Member
